athlete_id,given_name,nickname,surname,suffix,athlete_gender
9379,Harald,,Vollmar,,Male
9380,Grigori,,Kosykh,,Male
9381,Heinz,,Mertel,,Male
9382,Vitali,,Parkhimovich,,Male
9383,Bernd,,Klingner,,Male
9384,John Henry,,Writer,,Male
9385,Ian Roy,,Ballinger,,Male
9386,Jan,,Kurka,,Male
9387,Konrad,,Wirnhier,,Male
9388,Yevgeni,,Petrov,,Male
9389,Romano,,Garagnani,,Male
9390,Kurt,,Czekalla,,Male
9391,John Robert,,Braithwaite,,Male
9392,Thomas Irvin,,Garrigus,,Male
9393,Zdenek,,Groessel,,Male
9394,Drahomir,,Koudelka,,Male
9395,Vladimir,,Petlak,,Male
9396,Antonin,,Prochazka,,Male
9397,Josef,,Smolka,,Male
9398,Frantisek,,Sokol,,Male
9399,Jiri,,Svoboda,,Male
9400,Lubomir,,Zajisek,,Male
9401,Oleg,,Antropov,,Male
9402,Vladimir,,Belyaev,,Male
9403,Vladimir,,Ivanov,,Male
9404,Valeri,,Kravchenko,,Male
9405,Yevgeni,,Lapinsky,,Male
9406,Vasilius,,Matushevas,,Male
9407,Viktor,,Mikhalchuk,,Male
9408,Boris,,Tereshchuk,,Male
9409,Kenji,,Kimura,,Male
9410,Isao,,Koizumi,,Male
9411,Yasuaki,,Mitsumori,,Male
9412,Jungo,,Morita,,Male
9413,Seiji,,Oko,,Male
9414,Tetsuo,,Sato,,Male
9415,Kenji,,Shimaoka,,Male
9416,Mamoru,,Shiragami,,Male
9417,Tadayoshi,,Yokota,,Male
9418,Halina,,Askielowicz,,Female
9419,Lidia,,Chmielnicka,,Female
9420,Krystyna,,Ostromecka,,Female
9421,Elzbieta,,Porzec,,Female
9422,Wanda,,Wiecha,,Female
9423,Vera,,Galushka-Duyunova,,Female
9424,Vera,,Lantratova,,Female
9425,Galina,,Leontyeva,,Female
9426,Lyudmila,,Mikhailovskaya,,Female
9427,Tatyana,,Ponyaeva-Tretyakova,,Female
9428,Roza,,Salikhova,,Female
9429,Tatyana,,Sarycheva,,Female
9430,Nina,,Smoleeva,,Female
9431,Tatyana,,Veinberga,,Female
9432,Sachiko,,Fukunaka,,Female
9433,Makiko,,Furukawa,,Female
9434,Keiko,,Hama,,Female
9435,Setsuko,,Inoue,,Female
9436,Toyoko,,Iwahara,,Female
9437,Youko,,Kasahara,,Female
9438,Yukiyo,,Kojima,,Female
9439,Sumie,,Oinuma,,Female
9440,Aiko,,Onozawa,,Female
9441,Kunie,,Shishikura,,Female
9442,Suzue,,Takayama,,Female
9443,Setsuko,,Yoshida,,Female
9444,Henryk,,Trebicki,,Male
9445,Mohammad,,Nassiri-Seresht,,Male
9446,Joseph Douglas,,Dube,,Male
9447,Serge,,Reding,,Male
9448,Yoshiyuki,,Miyake,,Male
9449,Dito,,Shanidze,,Male
9450,Parviz,,Jalayer,,Male
9451,Karoly,,Bakos,,Male
9452,Norbert,,Ozimek,,Male
9453,Boris,,Selitsky,,Male
9454,Marek,,Golab,,Male
9455,Kaarlo Olavi,,Kangasniemi,,Male
9456,Yan,,Talts,,Male
9457,Sukhbaatar,,Surenjav,,Male
9458,Shigeo,,Nakata,,Male
9459,Richard Joseph,,Sanders,,Male
9460,Osman,,Duraliev,,Male
9461,Abutaleb,,Gorgori,,Male
9462,Donald Rae,,Behm,,Male
9463,Shamseddin,,Seyed-Abbassi,,Male
9464,Masaki,,Kaneko,,Male
9465,Enyu Dinev,,Todorov,,Male
9466,Sereeter,,Danzandarjaa,,Male
9467,Abdollah,,Movahed-Ardabili,,Male
9468,Dagvasuren,,Purev,,Male
9469,Mahmut,,Atalay,,Male
9470,Daniel Sauton,,Robin,,Male
9471,Munkbat,,Jigjidym,,Male
9472,Jozsef,,Csatari,,Male
9473,Shota,,Lomidze,,Male
9474,Miroslav,,Zeman,,Male
9475,Petar,,Kirov,,Male
9476,Vladimir,,Bakulin,,Male
9477,Petr,,Kment,,Male
9478,Ivan,,Kochergin,,Male
9479,Janos,,Varga,,Male
9480,Ion,,Baciu,,Male
9481,Simion,,Popescu,,Male
9482,Hideo,,Fujimoto,,Male
9483,Petros,,Galaktopoulos,,Male
9484,Munji,,Numemura,,Male
9485,Stevan,,Horvat,,Male
9486,Karoly,,Bajko,,Male
9487,Rudolf,,Vesper,,Male
9488,Valentin,,Oleinik,,Male
9489,Nicolae,,Martinescu,,Male
9490,Nikolai,,Yakovenko,,Male
9491,Giorgio Franco,,Cagnotto,,Male
9492,Richard Anthony,,Rydze,,Male
9493,Marina,,Janicke,,Female
9494,Ulrika,,Knape-Lindbergh,,Female
9495,Craig Howard,,Lincoln,,Male
9496,Vladimir,,Vasin,,Male
9497,Maxine Joyce,,King,,Female
9498,John Joseph,,Murphy,,Male
9499,Michael Eugene,,Stamm,,Male
9500,Susanne Jean,,Atwood,,Female
9501,Melissa Louise,,Belote,,Female
9502,Andrea,,Gyarmati,,Female
9503,John Frederick,,Hencken,,Male
9504,Nobutaka,,Taguchi,,Male
9505,Thomas Edwin,,Bruce,,Male
9506,Beverley Joy,,Whitfield,,Female
9507,Catherine L.,,Carr,,Female
9508,Jerry Alan,,Heidenreich,,Male
9509,Bruce Richard,,Robertson,,Male
9510,Mayumi,,Aoki,,Female
9511,Roswitha,,Beier,,Female
9512,Shane,,Gould,,Female
9513,Alexandra Lynn,,Neilson,,Female
9514,Shirley Farber,,Babashoff,,Female
9515,Douglas Dale,,Northway,,Male
9516,Graham Claud,,Windeatt,,Male
9517,Donna Marie,,Gurr,,Female
9518,David Andrew,,Wilkie,,Male
9519,Dana Lee,,Schoenfield,,Female
9520,Robin James,,Backhaus,,Male
9521,Karen Patricia,,Moe-Thornton,,Female
9522,Lynn Ann,,Colella,,Female
9523,Werner,,Lampe,,Male
9524,Robert Steven,,Genter,,Male
9525,Keena Ruth,,Rothhammer,,Female
9526,Steven Charles,,Furniss,,Male
9527,Gunnar,,Larsson,,Male
9528,Alexander Timothy,,Mckee,,Male
9529,Kornelia,,Ender,,Female
9530,Thomas Sean,,Mcbreen,,Male
9531,Bradford Paul,,Cooper,,Male
9532,Gudrun,,Wegner,,Female
9533,Novella,,Calligaris,,Female
9534,Andras,,Hargitay,,Male
9535,Gail,,Neall,,Female
9536,Leslie,,Cliff,,Female
9537,Peter,,Bruch,,Male
9538,Wilfried,,Hartung,,Male
9539,Lutz,,Unger,,Male
9540,David Holmes,,Edgar,,Male
9541,Viktor,,Aboimov,,Male
9542,Igor,,Grivennikov,,Male
9543,Gudrun,,Beckmann,,Female
9544,Angela,,Steinbach,,Female
9545,Judith,Jutta,Weber,,Female
9546,Jennifer Jo,,Kemp,,Female
9547,Andrea,,Eife,,Female
9548,Elke,,Sehmisch,,Female
9549,Erik,,Fish,,Male
9550,Robert,,Kasting,,Male
9551,William,,Mahony,,Male
9552,Hartmut,,Flockner,,Male
9553,Klaus,,Katzur,,Male
9554,Verena,Vreni,Eberle,,Female
9555,Silke,,Pielen,,Female
9556,Deena Diana,,Deardruff,,Female
9557,Christine,,Herbst,,Female
9558,Renate,,Vogel,,Female
9559,Frederick Daniel,,Tyler,,Male
9560,Hans,,Fassnacht,,Male
9561,Klaus,,Steinbach,,Male
9562,Hans-Gunther,,Vosseler,,Male
9563,Peter Gregory,,Asch,,Male
9564,Steven William,,Barnett,,Male
9565,Myron Bruce,,Bradley,,Male
9566,Stanley Clark,,Cole,,Male
9567,James Michael,,Ferguson,,Male
9568,Eric Emil,,Lindroth,,Male
9569,John Michael,,Parker,,Male
9570,Gary Peter,,Sheerer,,Male
9571,James Walter,,Slatton,,Male
9572,Russell Irving,,Webb,,Male
9573,Charles Barry,,Weitzenberg,,Male
9574,Anatoli,,Akimov,,Male
9575,Aleksandr,,Dreval,,Male
9576,Aleksandr,,Kabanov,,Male
9577,Nikolai,,Melnikov,,Male
9578,Vladimir,,Shmudsky,,Male
9579,Viacheslav,,Sobchenko,,Male
9580,Tibor,,Cservenyak,,Male
9581,Tamas,,Farago,,Male
9582,Istvan,,Gorgenyi,,Male
9583,Zoltan,,Kasas,,Male
9584,Istvan,,Magas,,Male
9585,Kyosti Kalevi,,Laasonen,,Male
9586,John Chester,,Williams,,Male
9587,Gunnar,,Jervill,,Male
9588,Emma,,Gapchenko,,Female
9589,Doreen Viola Hansen,,Wilber,,Female
9590,Irena,,Szydlowska,,Female
9591,Miruts,,Yifter,,Male
9592,Lasse,,Viren,,Male
9593,Emiel,,Puttemans,,Male
9594,Valery,,Borzov,,Male
9595,Robert,,Taylor,,Male
9596,Silvia,,Chivas Baro,,Female
9597,Renate,,Stecher,,Female
9598,Annelie,,Ehrhardt,,Female
9599,Valeria,,Bufanu-Stefanescu,,Female
9600,Thomas,,Hill,,Male
9601,Rodney Jr.,,Milburn,,Male
9602,Guy,,Drut,,Male
9603,Rodney,,Dixon,,Male
9604,Pekka,,Vasala,,Male
9605,Paola,,Pigni-Cacchi,,Female
9606,Lyudmila,,Bragina,,Female
9607,Gunhild,,Hoffmeister,,Female
9608,Pietro,,Mennea,,Male
9609,Lawrence J.,,Black,,Male
9610,Hans,,Reimann,,Male
9611,Peter,,Frenkel,,Male
9612,Tapio,,Kantanen,,Male
9613,Benjamin Wabura,,Jipcho,,Male
9614,Julius,,Sang,,Male
9615,Wayne Curtis,,Collett,,Male
9616,Kathleen,,Hammond,,Female
9617,Monika,,Zehrt,,Female
9618,Rita,,Wilden-Jahn,,Female
9619,John,,Akii-Bua,,Male
9620,Ralph Vernon,,Mann,,Male
9621,Klaus,,Ehl,,Male
9622,Jobst,,Hirscht,,Male
9623,Karlheinz,,Klotz,,Male
9624,Gerhard,,Wucherer,,Male
9625,Edward James,,Hart,,Male
9626,Gerald A.,,Tinker,,Male
9627,Aleksandr,,Kornelyuk,,Male
9628,Vladimir,,Lovetsky,,Male
9629,Yuris,,Silovs,,Male
9630,Carmen,,Valdes Capote,,Female
9631,Christiane,,Krause,,Female
9632,Annegret,,Richter-Irrgang,,Female
9633,Heidemarie,,Rosendahl,,Female
9634,Christina,,Heinich,,Female
9635,Evelyn,,Kaufer,,Female
9636,Barbel,,Struppert,,Female
9637,Gilles,,Bertould,,Male
9638,Jacques,,Carette,,Male
9639,Francis,,Kerbirou,,Male
9640,Daniel Roger,,Velasques,,Male
9641,Robert,,Ouko,,Male
9642,David Andrew,,Jenkins,,Male
9643,Alan Peter,,Pascoe,,Male
9644,Martin Edward,,Reynolds,,Male
9645,Inge,,Bodding-Eckhoff,,Female
9646,Hildegard,,Falck-Janze,,Female
9647,Anette,,Ruckes,,Female
9648,Dagmar,,Kasling,,Female
9649,Rita,,Kuhne,,Female
9650,Helga,,Seidler,,Female
9651,Mabel,,Fergerson,,Female
9652,Cheryl Renee,,Toussaint,,Female
9653,Ian,,Stewart,,Male
9654,Bernd,,Kannenberg,,Male
9655,Veniamin,,Soldatenko,,Male
9656,Michael,,Boit,,Male
9657,David James,,Wottle,,Male
9658,Yevgeni,,Arzhanov,,Male
9659,Niole,,Sabaite,,Female
9660,Ryszard,,Katus,,Male
9661,Nikolai,,Avilov,,Male
9662,Leonid,,Litvinenko,,Male
9663,Rickard,,Bruch,,Male
9664,L.Jay,,Silvester,,Male
9665,Vassilka,,Stoeva,,Female
9666,Faina,,Melnik,,Female
9667,Argentina,,Menis,,Female
9668,Vasili,,Khmelevsky,,Male
9669,Anatoli,,Bondarchuk,,Male
9670,Jochen,,Sachse,,Male
9671,Dwight Edwin,,Stones,,Male
9672,Yuri,,Tarmak,,Male
9673,Stefan,,Junge,,Male
9674,Ilona,,Gusenbauer-Majdan,,Female
9675,Ulrike,,Meyfarth,,Female
9676,Yordanka,,Blagoeva-Dimitrova,,Female
9677,William David,,Schmidt,,Male
9678,Klaus,,Wolfermann,,Male
9679,Kathryn Joan,,Schmidt,,Female
9680,Ruth,,Fuchs,,Female
9681,Jaqueline,,Todten-Hein,,Female
9682,Arnie,,Robinson,,Male
9683,Randel Luvelle,,Williams,,Male
9684,Hans,,Baumgartner,,Male
9685,Eva,,Suranova,,Female
9686,Diana,,Christova-Yorgova,,Female
9687,Frank Charles,,Shorter,,Male
9688,Karel,,Lismont,,Male
9689,Burglinde,,Pollak,,Female
9690,Mary,,Peters,,Female
9691,Jan Eric,,Johnson,,Male
9692,Hartmut,,Briesenick,,Male
9693,Wladyslaw,,Komar,,Male
9694,Ivanka Mikailova,,Christova-Todorova,,Female
9695,Jorg,,Drehmel,,Male
9696,Miguel,,Alvarez Pozo,,Male
9697,Miguel,,Calderon Gomez,,Male
9698,Rafael,,Canizares Poey,,Male
9699,Pedro,,Chappe Garcia,,Male
9700,Juan Carlos,,Domecq Fortuondo,,Male
9701,Tomas,,Herrera Martinez,,Male
9702,Ruperto,,Herrera Tabio,,Male
9703,Conrado,,Perez Armenteros,,Male
9704,Juan,,Roca Brunet,,Male
9705,Franklin,,Standard Johnson,,Male
9706,Alejandro,,Urgelles Guibot,,Male
9707,Oscar,,Varona Varona,,Male
9708,Aleksandr,,Belov,,Male
9709,Aleksandr,,Boloshev,,Male
9710,Ivan,,Dvorny,,Male
9711,Ivan,,Edeshko,,Male
9712,Mikhail,,Korkiya,,Male
9713,Alzhan,,Zharmukhamedov,,Male
9714,Michael Allen,,Bantom,,Male
9715,James Turner,,Brewer,,Male
9716,Thomas Loren,,Burleson,,Male
9717,Paul Douglas,,Collins,,Male
9718,Kenneth Bryan,,Davis,,Male
9719,James Ricardo,,Forbes,,Male
9720,Thomas Edward,,Henderson,,Male
9721,Dwight Elmo,,Jones,,Male
9722,Robert Clyde,,Jones,,Male
9723,Kevin Francis,,Joyce,,Male
9724,Charles Thomas,,Mcmillen,,Male
9725,William Edward,,Ratleff,,Male
9726,Ralph,,Evans,,Male
9727,Enrique,,Rodriguez Cal,,Male
9728,Gyorgy,,Gedo,,Male
9729,U Gil,,Kim,,Male
9730,Peter,,Hussing,,Male
9731,Hasse,,Thomsen,,Male
9732,Teofilo,,Stevenson,,Male
9733,Ion,,Alexe,,Male
9734,Leszek,,Blazynski,,Male
9735,Douglas,,Rodriguez Guardiola,,Male
9736,Georghi,,Kostadinov,,Male
9737,Ricardo Luis,,Carreras,,Male
9738,George,,Turpin,,Male
9739,Orlando,,Martinez Romero,,Male
9740,Alfonso,,Zamora,,Male
9741,Andras,,Botos,,Male
9742,Clemente,,Rojas,,Male
9743,Samuel,,Mbugua,,Male
9744,Alfonso,,Perez,,Male
9745,Jan,,Szczepanski,,Male
9746,Laszlo,,Orban,,Male
9747,Issaka,,Daborg,,Male
9748,Ray P.,,Seales,,Male
9749,Angel,,Angelov,,Male
9750,Richard,Tiger,Murunga,,Male
9751,John,Jesse,Valdez,,Male
9752,Emilio,,Correa Vaillant,,Male
9753,Janos,,Kajdi,,Male
9754,Alan,,Minter,,Male
9755,Peter,,Tiepold,,Male
9756,Dieter,,Kottysch,,Male
9757,Wieslaw,,Rudkowski,,Male
9758,Prince,,Amartey,,Male
9759,Marvin L.,,Johnson,,Male
9760,Viacheslav,,Lemechew,,Male
9761,Reima Valdemar,,Virtanen,,Male
9762,Janusz,,Gortat,,Male
9763,Isaac,,Ikhouria,,Male
9764,Mate,,Parlov,,Male
9765,Gilberto,,Carrillo Quesada,,Male
9766,Ivan,,Burtchin,,Male
9767,Fedia,,Damianov,,Male
9768,Vladislavas,,Chessyunas,,Male
9769,Yuri,,Lobanov,,Male
9770,Geza,,Csapo,,Male
9771,Yulia,,Ryabchinskaya,,Female
9772,Marie,Mieke,Jaapies,,Female
9773,Rafal Maciej,,Piszcz,,Male
9774,Wladyslaw,,Szuszkiewicz,,Male
9775,Nikolai,,Gorbachev,,Male
9776,Viktor,,Kratasyuk,,Male
9777,Jozsef,,Deme,,Male
9778,Janos,,Ratkai,,Male
9779,Maria,,Nichiforov-Mihoreanu,,Female
9780,Ekaterina,,Kuryshko,,Female
9781,Petra,,Grabowsky,,Female
9782,Ilse,,Kaschube,,Female
9783,Valeri,,Didenko,,Male
9784,Yuri,,Filatov,,Male
9785,Yuri,,Stetsenko,,Male
9786,Roman,,Vartolomeu,,Male
9787,Mihai,,Zafiu,,Male
9788,James Patrick,,Mcewan,,Male
9789,Reinhard,,Eiben,,Male
9790,Reinhold,,Kauder,,Male
9791,Jean-Claude,,Olry,,Male
9792,Jean-Louis,,Olry,,Male
9793,Rolf-Dieter,,Amend,,Male
9794,Walter,,Hofmann,,Male
9795,Wilhelm Bernd,,Baues,,Male
9796,Hans-Otto,,Schumacher,,Male
9797,Harald,,Gimpel,,Male
9798,Siegbert,,Horn,,Male
9799,Norbert,,Sattler,,Male
9800,Magdalena,,Wunderlich,,Female
9801,Angelika,,Bahmann,,Female
9802,Gisela,,Grothaus,,Female
9803,Hennie,,Kuiper,,Male
9804,Clyde,,Sefton,,Male
9805,Gennadi,,Komnatov,,Male
9806,Valery,,Likhachev,,Male
9807,Boris,,Shukhov,,Male
9808,Valery,,Yardy,,Male
9809,Edward,,Barcik,,Male
9810,Lucjan,,Lis,,Male
9811,Stanislaw,,Szozda,,Male
9812,Ryszard,,Szurkowski,,Male
9813,Jurgen,,Schutze,,Male
9814,Daniel,,Clark,,Male
9815,Andrzej,,Bek,,Male
9816,Benedykt,,Kocot,,Male
9817,Vladimir,,Semenets,,Male
9818,Igor,,Tselovalnikov,,Male
9819,Hans-Jurgen,,Geschke,,Male
9820,Werner,,Otto,,Male
9821,Hans,,Lutz,,Male
9822,Knut,,Knudsen,,Male
9823,Omar,,Pkhakadze,,Male
9824,John Michael,,Nicholson,,Male
9825,Michael John,,Bennett,,Male
9826,Ian,,Hallam,,Male
9827,Ronald James,,Keeble,,Male
9828,William,,Moore,,Male
9829,Jurgen,,Colombo,,Male
9830,Gunter,,Haritz,,Male
9831,Gunther,,Schuhmacher,,Male
9832,Thomas,,Huschke,,Male
9833,Heinz,,Richter,,Male
9834,Herbert,,Richter,,Male
9835,Uwe,,Unterwalder,,Male
9836,Ulla,,Hakansson,,Female
9837,Ninna,,Swaab,,Female
9838,Maud,,Von Rosen,,Female
9839,Karin,,Schluter-Schmidt,,Female
9840,Jan,,Jonsson,,Male
9841,Alessandro,,Argenton,,Male
9842,Ludwig,Lutz,Goessing,,Male
9843,Harry,,Klugmann,,Male
9844,Karl,,Schultz,,Male
9845,Mark Anthony Peter,,Phillips,,Male
9846,Bruce Oram,,Davidson,,Male
9847,Mary Diana,,Gordon-Watson,,Female
9848,Bridget,,Parker,,Female
9849,Neal,,Shapiro,,Male
9850,Ann Elizabeth,,Moore,,Female
9851,Vittorio,,Orlandi,,Male
9852,Hartwig,,Steenken,,Male
9853,Gerhard,Gerd,Wiltfang,,Male
9854,Kathryn Hallowell,,Kusner,,Female
9855,Jacques,,Ladegaillerie,,Male
9856,Sergei,,Paramonov,,Male
9857,Igor,,Valetov,,Male
9858,Georgi,,Zazhitsky,,Male
9859,Sandor,,Erdos,,Male
9860,Istvan,,Osztrics,,Male
9861,Guy,,Evequoz,,Male
9862,Daniel,,Giger,,Male
9863,Christian,,Kauter,,Male
9864,Peter,,Lotscher,,Male
9865,Francois,,Suchanecki,,Male
9866,Bernard,,Talvard,,Male
9867,Marek,,Dabrowski,,Male
9868,Arkadiusz,,Godel,,Male
9869,Jerzy,,Kaczmarek,,Male
9870,Lech,,Koziejowski,,Male
9871,Vladimir,,Denisov,,Male
9872,Anatoli,,Kotetsev,,Male
9873,Leonid,,Romanov,,Male
9874,Maria,,Gulacsi-Szolnoki,,Female
9875,Ildiko,,Matuscak-Ronay,,Female
9876,Ildiko,,Schwarczenberger,,Female
9877,Peter,,Maroth,,Male
9878,Pal,,Gerevich,,Male
9879,Mario Aldo,,Montano,,Male
9880,Mario Tullio,,Montano,,Male
9881,Viktor,,Bashenov,,Male
9882,Arkadi,,Andriasyan,,Male
9883,Oleg,,Blokhin,,Male
9884,Bernd,,Bransch,,Male
9885,Jurgen,,Croy,,Male
9886,Peter,,Ducke,,Male
9887,Revaz,,Dzodzuashvili,,Male
9888,Yuri,,Eliseev,,Male
9889,Gennadi,,Evryuzhikhin,,Male
9890,Frank,,Ganzera,,Male
9891,Reinhard,,Hafner,,Male
9892,Harald,,Irmscher,,Male
9893,Yuri,,Istomin,,Male
9894,Vladimir,,Kaplichny,,Male
9895,Murtaz,,Khurcilava,,Male
9896,Viktor,,Kolotov,,Male
9897,Hans-Jurgen,,Kreische,,Male
9898,Anatoli,,Kuksov,,Male
9899,Lothar,,Kurbjuweit,,Male
9900,Yevgeni,,Lovchev,,Male
9901,Sergei,,Olshansky,,Male
9902,Vladimir,,Onishchenko,,Male
9903,Vladimir,,Pilgui,,Male
9904,Jurgen,,Pommerenke,,Male
9905,Yevgeni,,Rudakov,,Male
9906,Iosef,,Sabo,,Male
9907,Ralf,,Schulenberg,,Male
9908,Wolfgang,,Seguin,,Male
9909,Vyacheslav,,Semenov,,Male
9910,Jurgen,,Sparwasser,,Male
9911,Joachim,,Streich,,Male
9912,Siegmar,,Watzlich,,Male
9913,Konrad,,Weise,,Male
9914,Andrei,,Yakubik,,Male
9915,Oganes,,Zanazanyan,,Male
9916,Manfred,,Zapf,,Male
9917,Zygmunt,,Anczok,,Male
9918,Leslaw,,Cmikiewicz,,Male
9919,Kazimierz,,Deyna,,Male
9920,Robert,,Gadocha,,Male
9921,Jerzy,,Gorgon,,Male
9922,Zbigniew,,Gut,,Male
9923,Kazimierz,,Kmiecik,,Male
9924,Hubert,,Kostka,,Male
9925,Jerzy,,Kraska,,Male
9926,Grzegorz,,Lato,,Male
9927,Wlodzimierz,,Lubanski,,Male
9928,Joachim,,Marx,,Male
9929,Zygmunt,,Maszczyk,,Male
9930,Marjan,,Ostafinski,,Male
9931,Zygfryd,,Szoltysik,,Male
9932,Antoni,,Szymanowski,,Male
9933,Ryszard,,Szymczak,,Male
9934,Laszlo,,Balint,,Male
9935,Laszlo,,Branikovics,,Male
9936,Ede,,Dunai,,Male
9937,Istvan,,Geczi,,Male
9938,Peter,,Juhasz,,Male
9939,Mihaly,,Kozma,,Male
9940,Lajos,,Ku,,Male
9941,Adam,,Rothermel,,Male
9942,Kalman,,Toth,,Male
9943,Bela,,Varadi,,Male
9944,Peter,,Vepi,,Male
9945,Csaba,,Vidacs,,Male
9946,Olga,,Korbut,,Female
9947,Tamara,,Lazakovich,,Female
9948,Shigeru,,Kasamatsu,,Male
9949,Nikolay,,Andrianov,,Male
9950,Wolfgang,,Klotz,,Male
9951,Jurgen,,Paeke,,Male
9952,Reinhard,,Rychly,,Male
9953,Wolfgang,,Thune,,Male
9954,Teruichi,,Okamura,,Male
9955,Aleksandr,,Maleev,,Male
9956,Edvard,,Mikaelian,,Male
9957,Vladimir,,Shukin,,Male
9958,Ilona,,Bekesi,,Female
9959,Monika,,Csaszar,,Female
9960,Marta,,Kelemen,,Female
9961,Aniko,,Kery,,Female
9962,Krisztina,,Medveczky,,Female
9963,Zsuzsa,,Nagy,,Female
9964,Antonina,,Koshel,,Female
9965,Elvira,,Saadi,,Female
9966,Irene,,Abel,,Female
9967,Angelika,,Hellmann,,Female
9968,Richarda,,Schmeisser,,Female
9969,Christine,,Schmitt,,Female
9970,Stefan,,Birtalan,,Male
9971,Adrian,,Cosma,,Male
9972,Alexandru,,Dinca,,Male
9973,Cristian,,Gatu,,Male
9974,Gheorghe,,Gruia,,Male
9975,Roland,,Gunes,,Male
9976,Gabriel,,Kicsid,,Male
9977,Ghita,,Licu,,Male
9978,Daniel,,Marin,,Male
9979,Cornel,,Penu,,Male
9980,Valentin,,Samungi,,Male
9981,Simion,,Sobel,,Male
9982,Werner,,Stockl,,Male
9983,Constantin,,Tudosie,,Male
9984,Radu,,Voinea,,Male
9985,Abaz,,Arslanagic,,Male
9986,Petar,,Fajfric,,Male
9987,Hrvoje,,Horvat,,Male
9988,Milorad,,Karalic,,Male
9989,Djoko,,Lavrnic,,Male
9990,Milan,,Lazarevic,,Male
9991,Zdravko,,Miljak,,Male
9992,Slobodan,,Miskovic,,Male
9993,Branislav,,Pokrajac,,Male
9994,Nebojsa,,Popovic,,Male
9995,Miroslav,,Pribanic,,Male
9996,Albin,,Vidovic,,Male
9997,Zoran,,Zivkovic,,Male
9998,Zdenko,,Zorko,,Male
9999,Ladislav,,Benes,,Male
10000,Frantisek,,Bruna,,Male
10001,Vladimir,,Habr,,Male
10002,Vladimir,,Jary,,Male
10003,Jiri,,Kavan,,Male
10004,Arnost,,Klimcick,,Male
10005,Jaroslav,,Konencny,,Male
10006,Frantisek,,Kralik,,Male
10007,Jindrich,,Krepindl,,Male
10008,Vincent,,Lafko,,Male
10009,Andrej,,Lukosik,,Male
10010,Pavel,,Mikes,,Male
10011,Petr,,Pospisil,,Male
10012,Ivan,,Satrapa,,Male
10013,Zdenek,,Skara,,Male
10014,Jaroslav,,Skarvan,,Male
10015,Govind,,Billimogaputtaswamy,,Male
10016,Cornelius,,Charles,,Male
10017,Manuel,,Frederick,,Male
10018,Michael,,Kindo,,Male
10019,Ashok,,Kumar,,Male
10020,Ganesh,,Mollerapoovayya,,Male
10021,Harcharan,,Singh,,Male
10022,Kulwant,,Singh,,Male
10023,Mukhbain,,Singh,,Male
10024,Virinder,,Singh,,Male
10025,Wolfgang,,Baumgart,,Male
10026,Horst,,Drose,,Male
10027,Dieter,,Freise,,Male
10028,Werner,,Kaessmann,,Male
10029,Carsten,,Keller,,Male
10030,Detlef,,Kittstein,,Male
10031,Ulrich,,Klaes,,Male
10032,Peter,,Kraus,,Male
10033,Michael,,Krause,,Male
10034,Michael,,Peter,,Male
10035,Wolfgang,,Rott,,Male
10036,Fritz,,Schmidt,,Male
10037,Rainer,,Seifert,,Male
10038,Wolfgang,,Strodter,,Male
10039,Eckard,,Suhl,,Male
10040,Eduard,,Thelen,,Male
10041,Peter,,Trump,,Male
10042,Ulrich,,Vos,,Male
10043,Rasool,,Akhtar,,Male
10044,Ul Islam,,Akhtar,,Male
10045,Ur Rehman,,Fazal,,Male
10046,Ud Din,,Islah,,Male
10047,Shahnaz,,Muhammad,,Male
10048,Uz-Zaman,,Munawar,,Male
10049,Saleem,,Sherwani,,Male
10050,Iftikar Ahmed,,Syed,,Male
10051,Mudassar Ashgar,,Syed,,Male
10052,Muhammad,,Zahid,,Male
10053,Yong Ik,,Kim,,Male
10054,Jean-Jacques,,Mounier,,Male
10055,Takao,,Kawaguchi,,Male
10056,Motoki,,Nishimura,,Male
10057,Givi,,Onashvili,,Male
10058,Willem,,Ruska,,Male
10059,Dietmar,,Hotger,,Male
10060,Anatoli,,Novikov,,Male
10061,Toyokazu,,Nomura,,Male
10062,Antoni,,Zajkowski,,Male
10063,Jean-Paul,,Coche,,Male
10064,Brian Albert Thomas,,Jacks,,Male
10065,Shinobu,,Sekine,,Male
10066,Seung-Lip,,Oh,,Male
10067,Chiaki,,Ishii,,Male
10068,Shota,,Chochoshvili,,Male
10069,David Colin,,Starbrook,,Male
10070,Jean-Claude,,Brondani,,Male
10071,Angelo,,Parisi,,Male
10072,Vitali,,Kuznetsov,,Male
10073,Risto,,Hurme,,Male
10074,Martti Einari,,Ketela,,Male
10075,Veikko,,Salminen,,Male
10076,Vladimir,,Shmelev,,Male
10077,Pal,,Bako,,Male
10078,Zsigmond,,Villanyi,,Male
10079,Roelof Johan,,Luynenburg,,Male
10080,Rudolf,Ruud,Stokvis,,Male
10081,Siegfried,,Brietzke,,Male
10082,Wolfgang,,Mager,,Male
10083,Alfred,,Bachmann,,Male
10084,Heinrich,,Fischer,,Male
10085,Joachim,,Bohmer,,Male
10086,Hans-Ulrich,,Schmied,,Male
10087,Gennadi,,Korshikov,,Male
10088,Frank,,Hansen,,Male
10089,Svein Th.,,Thogersen,,Male
10090,Hans-Joachim,,Borzym,,Male
10091,Harold,,Dimke,,Male
10092,Bernd,,Landvoigt,,Male
